image_name,xmin,xmax,ymin,ymax,class_id
ship_71_aug_8679.jpg,10,96,1,87,9
ship_968_aug_8965.jpg,3,95,3,96,9
horse_217_aug_6132.jpg,1,91,1,83,7
cat_269_aug_3189.jpg,23,96,1,79,4
dog_754_aug_5728.jpg,1,80,18,96,6
ship_187_aug_8098.jpg,8,96,7,95,9
ship_687_aug_8653.jpg,1,82,1,76,9
bird_625_aug_1585.jpg,11,96,18,96,2
bird_900_aug_1891.jpg,1,87,1,90,2
truck_578_aug_9532.jpg,1,86,15,96,10
ship_49_aug_8434.jpg,1,94,1,91,9
cat_300_aug_3225.jpg,12,96,1,85,4
ship_159_aug_8067.jpg,2,92,6,92,9
ship_774_aug_8750.jpg,1,91,1,95,9
cat_227_aug_3143.jpg,1,76,1,96,4
bird_865_aug_1851.jpg,1,88,7,96,2
ship_637_aug_8598.jpg,1,72,12,96,9
truck_963_aug_9960.jpg,7,96,8,96,10
car_332_aug_2260.jpg,16,96,1,79,3
monkey_699_aug_7666.jpg,5,96,12,96,8
airplane_523_aug_472.jpg,1,87,1,88,1
horse_46_aug_6401.jpg,10,96,1,72,7
deer_603_aug_4561.jpg,1,96,1,82,5
truck_548_aug_9499.jpg,1,92,1,93,10
car_879_aug_2866.jpg,23,96,3,93,3
monkey_560_aug_7513.jpg,18,96,7,89,8
car_572_aug_2526.jpg,6,96,1,87,3
cat_928_aug_3921.jpg,7,96,1,73,4
horse_87_aug_6856.jpg,1,72,1,85,7
car_276_aug_2197.jpg,23,96,1,71,3
dog_497_aug_5442.jpg,8,96,12,96,6
deer_142_aug_4049.jpg,6,96,18,96,5
deer_895_aug_4884.jpg,10,96,12,96,5
ship_682_aug_8648.jpg,1,73,1,90,9
ship_566_aug_8519.jpg,22,96,1,83,9
ship_849_aug_8833.jpg,1,88,4,96,9
car_82_aug_2801.jpg,1,96,1,96,3
deer_247_aug_4165.jpg,1,85,17,96,5
horse_472_aug_6415.jpg,1,81,1,76,7
ship_371_aug_8303.jpg,15,96,1,94,9
truck_275_aug_9196.jpg,1,96,1,78,10
car_570_aug_2524.jpg,5,96,1,78,3
cat_951_aug_3947.jpg,14,96,1,86,4
car_643_aug_2605.jpg,13,96,1,77,3
deer_529_aug_4478.jpg,1,82,1,82,5
cat_156_aug_3064.jpg,1,91,14,96,4
truck_268_aug_9188.jpg,18,96,1,86,10
monkey_282_aug_7204.jpg,9,96,1,79,8
airplane_305_aug_230.jpg,7,93,1,87,1
bird_126_aug_1031.jpg,1,83,12,96,2
ship_758_aug_8732.jpg,21,96,1,82,9
bird_945_aug_1940.jpg,1,78,10,96,2
ship_831_aug_8814.jpg,1,81,1,96,9
airplane_485_aug_429.jpg,1,92,15,96,1
airplane_870_aug_857.jpg,1,76,14,96,1
horse_325_aug_6252.jpg,16,96,1,96,7
airplane_399_aug_333.jpg,18,96,5,96,1
deer_898_aug_4887.jpg,3,96,1,86,5
airplane_912_aug_904.jpg,8,96,6,96,1
ship_293_aug_8216.jpg,15,96,1,96,9
airplane_203_aug_117.jpg,1,96,1,96,1
deer_808_aug_4788.jpg,15,96,1,73,5
monkey_458_aug_7399.jpg,1,90,1,92,8
bird_769_aug_1744.jpg,16,96,1,87,2
monkey_155_aug_7063.jpg,1,95,11,96,8
airplane_978_aug_976.jpg,24,96,1,79,1
airplane_401_aug_337.jpg,1,78,2,84,1
cat_743_aug_3716.jpg,14,96,3,96,4
car_51_aug_2457.jpg,1,89,1,91,3
car_465_aug_2407.jpg,1,77,11,96,3
dog_149_aug_5056.jpg,3,86,23,96,6
dog_359_aug_5289.jpg,12,96,16,96,6
car_53_aug_2479.jpg,8,96,12,92,3
monkey_460_aug_7402.jpg,18,96,1,83,8
bird_431_aug_1370.jpg,1,96,1,96,2
monkey_62_aug_7579.jpg,6,96,1,92,8
airplane_570_aug_524.jpg,1,96,1,96,1
deer_687_aug_4653.jpg,1,72,9,90,5
bird_116_aug_1020.jpg,1,87,1,87,2
monkey_37_aug_7301.jpg,12,96,1,96,8
bird_153_aug_1061.jpg,12,96,1,96,2
car_964_aug_2961.jpg,1,72,1,88,3
car_402_aug_2338.jpg,1,91,14,96,3
truck_157_aug_9065.jpg,24,96,9,94,10
bird_321_aug_1248.jpg,1,78,11,96,2
truck_262_aug_9182.jpg,13,96,17,96,10
ship_943_aug_8938.jpg,1,82,1,87,9
bird_176_aug_1086.jpg,10,96,2,96,2
cat_661_aug_3625.jpg,13,96,1,84,4
bird_437_aug_1376.jpg,12,96,1,75,2
ship_608_aug_8566.jpg,1,77,7,96,9
ship_953_aug_8949.jpg,4,88,1,91,9
deer_232_aug_4149.jpg,1,81,1,93,5
dog_820_aug_5802.jpg,12,96,23,96,6
cat_597_aug_3553.jpg,21,96,21,96,4
deer_701_aug_4670.jpg,10,96,1,96,5
monkey_679_aug_7644.jpg,20,96,15,96,8
horse_967_aug_6964.jpg,10,96,1,84,7
car_940_aug_2935.jpg,1,76,1,81,3
car_481_aug_2425.jpg,19,96,1,95,3
truck_804_aug_9784.jpg,11,96,25,96,10
horse_626_aug_6586.jpg,21,96,15,96,7
cat_791_aug_3769.jpg,1,79,9,96,4
monkey_10_aug_7002.jpg,9,91,23,96,8
cat_990_aug_3990.jpg,1,96,19,96,4
horse_983_aug_6982.jpg,4,96,1,77,7
car_579_aug_2533.jpg,1,95,1,83,3
truck_456_aug_9397.jpg,10,96,21,96,10
truck_743_aug_9716.jpg,1,78,1,96,10
truck_946_aug_9941.jpg,9,96,6,96,10
dog_490_aug_5435.jpg,12,96,11,96,6
horse_354_aug_6284.jpg,1,78,13,96,7
monkey_754_aug_7728.jpg,1,89,1,96,8
airplane_49_aug_434.jpg,22,96,15,96,1
dog_504_aug_5451.jpg,9,92,1,91,6
dog_523_aug_5472.jpg,19,96,1,77,6
cat_437_aug_3376.jpg,18,96,1,91,4
airplane_771_aug_747.jpg,1,80,1,91,1
monkey_886_aug_7874.jpg,11,96,1,93,8
truck_54_aug_9490.jpg,13,96,1,81,10
truck_665_aug_9629.jpg,3,96,1,79,10
bird_340_aug_1269.jpg,14,96,13,96,2
cat_535_aug_3485.jpg,12,96,16,96,4
bird_817_aug_1798.jpg,1,71,1,81,2
truck_84_aug_9823.jpg,16,96,1,78,10
monkey_379_aug_7311.jpg,1,93,18,96,8
horse_799_aug_6777.jpg,1,96,1,96,7
horse_951_aug_6947.jpg,17,96,19,96,7
monkey_973_aug_7971.jpg,2,96,1,82,8
truck_702_aug_9671.jpg,1,76,1,91,10
car_634_aug_2595.jpg,1,91,16,96,3
ship_669_aug_8633.jpg,5,96,18,96,9
horse_797_aug_6775.jpg,12,96,1,87,7
cat_920_aug_3913.jpg,1,96,1,81,4
horse_949_aug_6944.jpg,1,96,1,77,7
cat_349_aug_3278.jpg,1,92,1,96,4
ship_190_aug_8102.jpg,8,96,1,83,9
truck_643_aug_9605.jpg,1,79,5,96,10
airplane_262_aug_182.jpg,17,96,18,96,1
dog_665_aug_5629.jpg,1,82,1,79,6
ship_463_aug_8405.jpg,1,96,1,75,9
dog_760_aug_5735.jpg,1,90,1,93,6
dog_111_aug_5015.jpg,17,96,13,96,6
truck_639_aug_9600.jpg,18,96,3,96,10
airplane_91_aug_901.jpg,22,96,3,96,1
truck_17_aug_9079.jpg,9,96,18,96,10
ship_208_aug_8122.jpg,18,96,1,81,9
dog_757_aug_5731.jpg,7,96,17,96,6
deer_928_aug_4921.jpg,5,96,1,86,5
monkey_777_aug_7753.jpg,17,96,24,96,8
car_130_aug_2036.jpg,14,96,1,75,3
cat_353_aug_3283.jpg,9,93,1,77,4
bird_466_aug_1408.jpg,10,96,1,92,2
monkey_98_aug_7978.jpg,1,91,12,96,8
airplane_894_aug_883.jpg,1,85,1,96,1
bird_73_aug_1701.jpg,24,96,1,90,2
monkey_875_aug_7862.jpg,1,96,1,93,8
cat_435_aug_3374.jpg,1,96,1,95,4
cat_286_aug_3208.jpg,14,96,1,79,4
deer_157_aug_4065.jpg,13,96,17,96,5
airplane_943_aug_938.jpg,18,96,12,96,1
monkey_553_aug_7505.jpg,8,96,1,91,8
horse_707_aug_6676.jpg,2,96,2,96,7
bird_577_aug_1531.jpg,1,96,1,82,2
monkey_4_aug_7334.jpg,19,96,1,96,8
dog_541_aug_5492.jpg,1,84,1,96,6
horse_584_aug_6539.jpg,1,91,13,96,7
bird_438_aug_1377.jpg,1,90,3,96,2
ship_744_aug_8717.jpg,1,78,1,89,9
deer_702_aug_4671.jpg,1,82,1,91,5
bird_278_aug_1199.jpg,1,96,1,82,2
airplane_146_aug_53.jpg,1,75,1,82,1
horse_766_aug_6741.jpg,1,81,1,89,7
car_58_aug_2534.jpg,11,96,1,74,3
car_887_aug_2875.jpg,11,96,14,96,3
car_62_aug_2579.jpg,18,96,1,90,3
airplane_797_aug_775.jpg,3,96,6,96,1
dog_321_aug_5248.jpg,1,88,1,89,6
truck_11_aug_9013.jpg,7,96,1,80,10
dog_14_aug_5046.jpg,1,92,1,88,6
car_262_aug_2182.jpg,1,77,22,96,3
deer_827_aug_4809.jpg,2,96,5,96,5
horse_882_aug_6870.jpg,15,96,4,96,7
cat_247_aug_3165.jpg,18,96,1,70,4
cat_797_aug_3775.jpg,5,93,6,96,4
dog_178_aug_5088.jpg,4,96,17,96,6
truck_646_aug_9608.jpg,3,96,1,91,10
deer_758_aug_4732.jpg,17,96,1,88,5
car_575_aug_2529.jpg,1,96,1,96,3
airplane_629_aug_589.jpg,1,77,8,86,1
bird_418_aug_1355.jpg,1,90,5,89,2
dog_891_aug_5880.jpg,9,96,16,96,6
dog_400_aug_5336.jpg,1,79,23,96,6
dog_190_aug_5102.jpg,10,96,1,88,6
ship_836_aug_8819.jpg,1,74,1,90,9
monkey_855_aug_7840.jpg,1,87,10,96,8
ship_719_aug_8689.jpg,1,96,1,96,9
airplane_559_aug_511.jpg,20,96,1,83,1
airplane_723_aug_694.jpg,18,96,3,87,1
horse_620_aug_6580.jpg,1,96,12,96,7
monkey_516_aug_7464.jpg,1,76,19,96,8
deer_220_aug_4136.jpg,15,96,3,89,5
cat_412_aug_3349.jpg,1,81,8,96,4
cat_611_aug_3570.jpg,2,95,14,96,4
truck_787_aug_9764.jpg,1,94,1,91,10
horse_641_aug_6603.jpg,9,96,6,96,7
bird_638_aug_1599.jpg,1,96,1,90,2
horse_960_aug_6957.jpg,1,83,1,92,7
car_516_aug_2464.jpg,5,96,1,83,3
deer_407_aug_4343.jpg,1,96,10,96,5
airplane_121_aug_26.jpg,7,94,1,90,1
cat_413_aug_3350.jpg,1,96,4,96,4
truck_934_aug_9928.jpg,1,71,23,96,10
deer_552_aug_4504.jpg,1,87,1,91,5
dog_555_aug_5507.jpg,6,96,11,96,6
ship_448_aug_8388.jpg,1,78,20,96,9
dog_614_aug_5573.jpg,1,96,1,93,6
car_882_aug_2870.jpg,1,91,1,96,3
ship_867_aug_8853.jpg,10,96,1,80,9
horse_489_aug_6433.jpg,1,92,1,86,7
ship_534_aug_8484.jpg,1,82,1,80,9
bird_676_aug_1641.jpg,8,86,18,96,2
monkey_532_aug_7482.jpg,1,83,1,95,8
monkey_552_aug_7504.jpg,1,96,1,96,8
truck_296_aug_9219.jpg,1,73,1,82,10
dog_943_aug_5938.jpg,19,96,1,77,6
cat_340_aug_3269.jpg,1,89,1,96,4
cat_784_aug_3761.jpg,1,91,1,96,4
ship_532_aug_8482.jpg,1,96,1,96,9
ship_189_aug_8100.jpg,8,96,1,96,9
dog_140_aug_5047.jpg,1,91,3,96,6
deer_466_aug_4408.jpg,10,92,1,76,5
airplane_249_aug_167.jpg,2,96,1,87,1
bird_673_aug_1638.jpg,1,96,1,84,2
monkey_313_aug_7239.jpg,9,96,1,92,8
deer_296_aug_4219.jpg,19,96,1,90,5
deer_326_aug_4253.jpg,1,77,1,74,5
horse_888_aug_6876.jpg,4,96,17,96,7
monkey_511_aug_7459.jpg,6,94,1,83,8
truck_922_aug_9915.jpg,14,96,1,87,10
ship_817_aug_8798.jpg,24,96,1,86,9
dog_238_aug_5155.jpg,1,91,1,96,6
bird_716_aug_1686.jpg,1,77,1,81,2
dog_50_aug_5446.jpg,5,96,8,96,6
bird_752_aug_1726.jpg,1,76,1,73,2
dog_602_aug_5560.jpg,1,94,1,82,6
deer_977_aug_4975.jpg,5,96,1,84,5
airplane_201_aug_115.jpg,1,77,1,88,1
cat_805_aug_3785.jpg,1,76,1,85,4
bird_252_aug_1171.jpg,19,96,15,96,2
horse_926_aug_6919.jpg,11,96,1,76,7
car_693_aug_2660.jpg,10,96,2,86,3
ship_653_aug_8616.jpg,12,95,10,94,9
horse_941_aug_6936.jpg,1,96,6,96,7
dog_241_aug_5159.jpg,3,96,9,96,6
car_140_aug_2047.jpg,7,96,1,95,3
cat_734_aug_3706.jpg,5,96,1,80,4
airplane_33_aug_257.jpg,25,96,1,82,1
truck_924_aug_9917.jpg,5,96,9,96,10
truck_33_aug_9257.jpg,26,96,10,94,10
monkey_74_aug_7712.jpg,1,80,1,85,8
truck_87_aug_9856.jpg,1,91,1,88,10
dog_428_aug_5366.jpg,1,74,19,96,6
cat_618_aug_3577.jpg,12,96,1,83,4
horse_188_aug_6099.jpg,26,96,1,80,7
ship_47_aug_8412.jpg,1,84,18,96,9
airplane_747_aug_720.jpg,7,96,13,96,1
airplane_877_aug_864.jpg,1,93,1,96,1
monkey_370_aug_7302.jpg,8,96,1,83,8
monkey_734_aug_7706.jpg,3,96,1,91,8
bird_868_aug_1854.jpg,1,95,1,96,2
horse_648_aug_6610.jpg,1,93,1,96,7
dog_98_aug_5978.jpg,1,78,17,94,6
dog_537_aug_5487.jpg,1,79,1,71,6
ship_260_aug_8180.jpg,1,96,1,82,9
bird_495_aug_1440.jpg,1,80,10,96,2
monkey_676_aug_7641.jpg,15,96,18,96,8
bird_89_aug_1878.jpg,4,96,1,79,2
ship_568_aug_8521.jpg,9,96,10,95,9
airplane_588_aug_543.jpg,1,93,8,96,1
bird_130_aug_1036.jpg,1,92,1,96,2
monkey_703_aug_7672.jpg,1,96,1,91,8
horse_832_aug_6815.jpg,1,86,5,96,7
car_186_aug_2097.jpg,1,84,20,96,3
airplane_716_aug_686.jpg,9,96,1,80,1
bird_980_aug_1979.jpg,1,93,1,96,2
bird_268_aug_1188.jpg,12,96,1,73,2
horse_754_aug_6728.jpg,1,86,1,83,7
truck_41_aug_9346.jpg,1,83,1,88,10
airplane_734_aug_706.jpg,1,96,2,96,1
deer_228_aug_4144.jpg,1,84,4,93,5
truck_952_aug_9948.jpg,8,94,18,96,10
dog_215_aug_5130.jpg,15,96,7,96,6
truck_553_aug_9505.jpg,15,96,1,96,10
dog_453_aug_5394.jpg,9,96,16,96,6
dog_123_aug_5028.jpg,23,96,1,80,6
car_953_aug_2949.jpg,2,96,1,96,3
horse_978_aug_6976.jpg,1,69,1,75,7
bird_651_aug_1614.jpg,19,96,10,94,2
cat_982_aug_3981.jpg,3,96,1,92,4
dog_763_aug_5738.jpg,9,96,21,96,6
cat_653_aug_3616.jpg,1,80,23,96,4
monkey_641_aug_7603.jpg,1,96,6,96,8
car_660_aug_2624.jpg,19,96,16,96,3
car_849_aug_2833.jpg,1,96,1,96,3
truck_710_aug_9680.jpg,1,86,1,77,10
truck_59_aug_9545.jpg,1,83,1,89,10
car_426_aug_2364.jpg,7,89,1,87,3
deer_329_aug_4256.jpg,16,96,1,79,5
truck_390_aug_9324.jpg,15,96,1,73,10
horse_552_aug_6504.jpg,1,95,1,81,7
airplane_369_aug_300.jpg,14,96,1,84,1
car_639_aug_2600.jpg,1,85,2,96,3
ship_911_aug_8903.jpg,1,88,10,96,9
horse_434_aug_6373.jpg,1,79,9,96,7
monkey_577_aug_7531.jpg,15,96,1,85,8
ship_302_aug_8227.jpg,1,81,1,76,9
horse_463_aug_6405.jpg,12,96,1,96,7
cat_722_aug_3693.jpg,25,96,21,96,4
car_48_aug_2423.jpg,12,96,1,85,3
deer_890_aug_4879.jpg,23,96,8,89,5
horse_935_aug_6929.jpg,1,96,1,96,7
bird_63_aug_1590.jpg,1,83,1,78,2
monkey_394_aug_7328.jpg,14,96,9,96,8
cat_991_aug_3991.jpg,1,87,2,96,4
ship_483_aug_8427.jpg,1,83,18,96,9
horse_459_aug_6400.jpg,1,82,15,96,7
ship_838_aug_8821.jpg,8,96,4,96,9
ship_769_aug_8744.jpg,5,85,6,88,9
dog_388_aug_5321.jpg,10,96,20,96,6
bird_538_aug_1488.jpg,1,91,5,92,2
monkey_96_aug_7956.jpg,11,96,1,88,8
dog_161_aug_5070.jpg,1,85,16,96,6
car_257_aug_2176.jpg,14,93,1,76,3
cat_548_aug_3499.jpg,13,96,1,81,4
car_305_aug_2230.jpg,1,88,12,96,3
bird_238_aug_1155.jpg,5,89,6,96,2
bird_732_aug_1704.jpg,6,90,15,96,2
airplane_58_aug_534.jpg,10,96,3,96,1
bird_104_aug_1007.jpg,14,96,1,85,2
airplane_717_aug_687.jpg,18,96,6,90,1
ship_470_aug_8413.jpg,1,96,17,96,9
ship_763_aug_8738.jpg,9,96,1,87,9
truck_415_aug_9352.jpg,1,96,19,96,10
airplane_767_aug_742.jpg,3,96,1,96,1
bird_292_aug_1215.jpg,17,96,1,88,2
dog_925_aug_5918.jpg,1,96,3,96,6
truck_182_aug_9093.jpg,1,86,17,96,10
deer_742_aug_4715.jpg,20,96,7,91,5
ship_662_aug_8626.jpg,1,84,11,96,9
airplane_628_aug_588.jpg,1,93,1,77,1
horse_600_aug_6558.jpg,7,96,1,95,7
airplane_665_aug_629.jpg,7,96,4,96,1
monkey_712_aug_7682.jpg,12,96,1,81,8
deer_514_aug_4462.jpg,12,96,18,96,5
deer_589_aug_4544.jpg,20,96,1,85,5
airplane_326_aug_253.jpg,11,96,6,91,1
ship_601_aug_8559.jpg,1,74,2,80,9
ship_441_aug_8381.jpg,1,96,8,96,9
monkey_755_aug_7729.jpg,1,80,1,94,8
cat_626_aug_3586.jpg,1,88,4,96,4
car_947_aug_2942.jpg,1,96,18,96,3
car_613_aug_2572.jpg,17,96,4,91,3
cat_500_aug_3447.jpg,9,96,1,82,4
bird_167_aug_1076.jpg,14,96,1,96,2
cat_162_aug_3071.jpg,1,82,1,85,4
bird_435_aug_1374.jpg,26,96,18,96,2
dog_572_aug_5526.jpg,1,81,1,82,6
car_598_aug_2554.jpg,9,96,1,83,3
deer_604_aug_4562.jpg,4,87,1,81,5
ship_691_aug_8658.jpg,10,95,1,82,9
car_620_aug_2580.jpg,1,82,11,96,3
horse_909_aug_6900.jpg,1,79,1,96,7
car_759_aug_2733.jpg,1,96,5,96,3
cat_433_aug_3372.jpg,5,96,1,96,4
deer_741_aug_4714.jpg,4,96,1,91,5
cat_385_aug_3318.jpg,1,88,1,96,4
cat_186_aug_3097.jpg,7,89,13,96,4
bird_417_aug_1354.jpg,1,92,15,96,2
horse_25_aug_6168.jpg,1,90,4,96,7
ship_169_aug_8078.jpg,1,85,17,96,9
deer_195_aug_4107.jpg,1,78,1,96,5
cat_845_aug_3829.jpg,12,90,10,96,4
car_324_aug_2251.jpg,16,96,1,85,3
deer_327_aug_4254.jpg,1,84,19,96,5
monkey_115_aug_7019.jpg,1,91,20,96,8
ship_326_aug_8253.jpg,23,96,1,81,9
monkey_834_aug_7817.jpg,22,96,1,96,8
cat_464_aug_3406.jpg,1,85,1,94,4
car_317_aug_2243.jpg,4,96,1,96,3
ship_363_aug_8294.jpg,1,96,7,96,9
bird_359_aug_1289.jpg,5,96,7,96,2
cat_619_aug_3578.jpg,1,95,1,95,4
monkey_416_aug_7353.jpg,1,94,10,95,8
truck_681_aug_9647.jpg,1,83,1,88,10
truck_236_aug_9153.jpg,13,96,13,96,10
truck_147_aug_9054.jpg,1,92,4,94,10
car_828_aug_2810.jpg,1,96,1,85,3
bird_274_aug_1195.jpg,6,85,18,96,2
airplane_605_aug_563.jpg,17,96,7,96,1
airplane_673_aug_638.jpg,1,82,1,79,1
horse_195_aug_6107.jpg,1,92,1,84,7
cat_245_aug_3163.jpg,4,96,1,94,4
airplane_832_aug_815.jpg,5,96,2,96,1
monkey_878_aug_7865.jpg,1,86,13,95,8
truck_485_aug_9429.jpg,1,81,1,96,10
bird_225_aug_1141.jpg,1,84,17,96,2
deer_878_aug_4865.jpg,21,96,12,94,5
monkey_65_aug_7612.jpg,23,96,2,96,8
deer_286_aug_4208.jpg,1,77,4,91,5
cat_25_aug_3168.jpg,1,89,1,84,4
cat_484_aug_3428.jpg,1,96,1,96,4
deer_307_aug_4232.jpg,12,96,20,96,5
truck_353_aug_9283.jpg,1,96,9,96,10
ship_709_aug_8678.jpg,1,82,7,96,9
truck_821_aug_9803.jpg,16,96,1,89,10
deer_226_aug_4142.jpg,1,96,1,96,5
monkey_648_aug_7610.jpg,11,96,1,96,8
cat_273_aug_3194.jpg,9,96,14,96,4
car_152_aug_2060.jpg,14,96,1,89,3
deer_565_aug_4518.jpg,1,84,1,87,5
bird_4_aug_1334.jpg,16,96,1,87,2
cat_929_aug_3922.jpg,18,96,1,92,4
deer_750_aug_4724.jpg,1,91,1,80,5
dog_492_aug_5437.jpg,11,96,1,90,6
ship_431_aug_8370.jpg,1,96,10,96,9
bird_722_aug_1693.jpg,22,96,15,93,2
bird_709_aug_1678.jpg,1,92,9,96,2
truck_22_aug_9135.jpg,1,89,3,96,10
monkey_355_aug_7285.jpg,1,88,12,96,8
horse_23_aug_6146.jpg,10,96,1,80,7
monkey_452_aug_7393.jpg,3,96,1,96,8
deer_477_aug_4420.jpg,1,89,1,85,5
dog_841_aug_5825.jpg,1,79,16,96,6
deer_459_aug_4400.jpg,2,88,1,78,5
bird_703_aug_1672.jpg,15,96,7,96,2
bird_982_aug_1981.jpg,1,96,1,87,2
monkey_248_aug_7166.jpg,1,91,1,77,8
monkey_382_aug_7315.jpg,11,96,1,80,8
truck_501_aug_9448.jpg,12,96,1,86,10
ship_331_aug_8259.jpg,11,96,1,81,9
ship_661_aug_8625.jpg,1,78,1,96,9
horse_425_aug_6363.jpg,1,86,14,96,7
deer_875_aug_4862.jpg,8,96,1,87,5
ship_825_aug_8807.jpg,25,96,1,85,9
deer_317_aug_4243.jpg,8,96,1,96,5
truck_42_aug_9357.jpg,1,92,1,87,10
truck_250_aug_9169.jpg,9,96,11,96,10
cat_802_aug_3782.jpg,4,96,14,96,4
truck_525_aug_9474.jpg,18,96,1,79,10
ship_118_aug_8022.jpg,1,95,1,91,9
monkey_406_aug_7342.jpg,1,82,18,96,8
airplane_26_aug_179.jpg,1,96,17,96,1
bird_464_aug_1406.jpg,1,91,1,83,2
dog_177_aug_5087.jpg,5,94,1,88,6
ship_211_aug_8126.jpg,4,87,1,81,9
cat_907_aug_3898.jpg,1,92,1,75,4
monkey_56_aug_7512.jpg,13,96,17,96,8
horse_728_aug_6699.jpg,1,86,11,96,7
truck_346_aug_9275.jpg,1,85,1,94,10
ship_997_aug_8997.jpg,15,96,1,83,9
dog_331_aug_5259.jpg,1,82,13,95,6
horse_962_aug_6959.jpg,2,96,9,96,7
ship_533_aug_8483.jpg,6,96,11,96,9
cat_893_aug_3882.jpg,12,96,1,87,4
cat_150_aug_3058.jpg,1,96,1,92,4
ship_276_aug_8197.jpg,1,96,15,96,9
horse_669_aug_6633.jpg,4,96,1,89,7
monkey_482_aug_7426.jpg,7,96,1,78,8
ship_623_aug_8583.jpg,12,96,1,79,9
horse_954_aug_6950.jpg,9,96,9,91,7
bird_197_aug_1109.jpg,15,96,1,77,2
ship_311_aug_8237.jpg,7,96,5,89,9
cat_120_aug_3025.jpg,1,91,1,83,4
cat_512_aug_3460.jpg,1,80,1,96,4
dog_567_aug_5520.jpg,1,73,11,96,6
airplane_761_aug_736.jpg,1,90,1,95,1
bird_617_aug_1576.jpg,7,96,18,96,2
